name,mz,rt,Annotation.type,annotated.from.ID,annotated.from.peak,ID,compound.name,isotope,adduct,Formula,score,peak.group,confidence
M115T671_NEG,115.01462,671.122,metAnnotation,C00379,M151T432_NEG,C02895,Xylitol 5-phosphate,[M],M-2H,C5H13O8P,0.71227076967184,C02895_1,grade2
M194T700_NEG,194.02373,700.352,isotopeAnnotation,C00606,M193T700_NEG,C00606,3-Sulfino-L-alanine,[M+1],M-H+CH3CN,C3H7NO4S,0.648332977904675,C00606_3,grade2
M194T700_NEG,194.02373,700.352,isotopeAnnotation,C00346,M193T700_NEG,C00346,Ethanolamine phosphate,[M+1],M+Cl+NH3,C2H8NO4P,0.626759542146978,C07479_3,grade2
M194T700_NEG,194.02373,700.352,isotopeAnnotation,C05678,M193T700_NEG,C05678,(2-Amino-1-hydroxyethyl)phosphonate,[M+1],M+Cl+NH3,C2H8NO4P,0.626759542146978,C05678_2,grade2
M194T700_NEG,194.02373,700.352,isotopeAnnotation,C07479,M193T700_NEG,C07479,2-Oxo-5-methyl-cis-muconate,[M+1],M-2H+Na,C7H8O5,0.552985991980294,C00346_2,grade2
M170T611_NEG,170.0291,610.545,isotopeAnnotation,C00606,M169T611_NEG,C00606,3-Sulfino-L-alanine,[M+1],M-H+NH3,C3H7NO4S,0.889667024029489,C00606_2,grade2
M170T611_NEG,170.0291,610.545,isotopeAnnotation,C04039,M169T611_NEG,C04039,"2,3-Dihydroxy-3-methylbutanoate",[M+1],M+Cl,C5H10O4,0.889116637439858,C01215_2,grade2
M170T611_NEG,170.0291,610.545,isotopeAnnotation,C04272,M169T611_NEG,C04272,"(R)-2,3-Dihydroxy-3-methylbutanoate",[M+1],M+Cl,C5H10O4,0.889116637439858,C01043_8,grade2
M170T611_NEG,170.0291,610.545,isotopeAnnotation,C06257,M169T611_NEG,C06257,1-Deoxy-D-xylulose,[M+1],M+Cl,C5H10O4,0.889116637439858,C01596_7,grade2
M170T611_NEG,170.0291,610.545,isotopeAnnotation,C20631,M169T611_NEG,C20631,"(2S,3S)-3-Hydroxyasparagine",[M+1],M-2H+Na,C4H8N2O4,0.760310856048903,C02642_5,grade2
M170T611_NEG,170.0291,610.545,isotopeAnnotation,C03015,M169T611_NEG,C03015,O-Carbamoyl-L-serine,[M+1],M-2H+Na,C4H8N2O4,0.760310856048903,C00152_2,grade2
M170T611_NEG,170.0291,610.545,isotopeAnnotation,C01215,M168T611_NEG,C01215,2-(Acetamidomethylene)succinate,[M+2],M-H-H2O,C7H9NO5,0.701796508374069,C20631_1,grade2
M170T611_NEG,170.0291,610.545,isotopeAnnotation,C00152,M167T611_NEG,C00152,L-Asparagine,[M+3],M+Cl,C4H8N2O3,0.648393401576537,C03015_1,grade2
M170T611_NEG,170.0291,610.545,isotopeAnnotation,C02642,M167T611_NEG,C02642,3-Ureidopropionate,[M+3],M+Cl,C4H8N2O3,0.648393401576537,C06257_1,grade2
M170T611_NEG,170.0291,610.545,isotopeAnnotation,C01043,M167T611_NEG,C01043,N-Carbamoylsarcosine,[M+3],M+Cl,C4H8N2O3,0.648393401576537,C04039_7,grade2
M170T611_NEG,170.0291,610.545,isotopeAnnotation,C01596,M167T611_NEG,C01596,Maleamate,[M+3],M+Cl+NH3,C4H5NO3,0.648393401576537,C04272_7,grade2
M421T779_NEG,421.09362000000004,779.095,isotopeAnnotation,C00611,M420T779_NEG,C00611,N-Acetyllactosamine,[M+1],M-2H+K,C14H25NO11,0.937562859795712,C00611_5,grade2
M421T779_NEG,421.09362000000004,779.095,isotopeAnnotation,C06372,M420T779_NEG,C06372,Lacto-N-biose,[M+1],M-2H+K,C14H25NO11,0.937562859795712,C20887_5,grade2
M421T779_NEG,421.09362000000004,779.095,isotopeAnnotation,C20887,M420T779_NEG,C20887,"beta-D-Mannosyl-1,4-N-acetyl-D-glucosamine",[M+1],M-2H+K,C14H25NO11,0.937562859795712,C06372_5,grade2
M421T779_NEG,421.09362000000004,779.095,isotopeAnnotation,C19784,M420T779_NEG,C19784,1-O-[2-(Acetylamino)-2-deoxy-alpha-D-glucopyranosyl]-D-myo-Inositol,[M+1],M-2H+K,C14H25NO11,0.937562859795712,C19784_5,grade2
M421T729_NEG,421.09730999999994,728.909,isotopeAnnotation,C00611,M420T726_NEG,C00611,N-Acetyllactosamine,[M+1],M-2H+K,C14H25NO11,0.477070192308863,C00611_4,grade2
M421T729_NEG,421.09730999999994,728.909,isotopeAnnotation,C06372,M420T726_NEG,C06372,Lacto-N-biose,[M+1],M-2H+K,C14H25NO11,0.477070192308863,C20887_4,grade2
M421T729_NEG,421.09730999999994,728.909,isotopeAnnotation,C20887,M420T726_NEG,C20887,"beta-D-Mannosyl-1,4-N-acetyl-D-glucosamine",[M+1],M-2H+K,C14H25NO11,0.477070192308863,C06372_4,grade2
M421T729_NEG,421.09730999999994,728.909,isotopeAnnotation,C19784,M420T726_NEG,C19784,1-O-[2-(Acetylamino)-2-deoxy-alpha-D-glucopyranosyl]-D-myo-Inositol,[M+1],M-2H+K,C14H25NO11,0.477070192308863,C19784_4,grade2
M382T554_NEG,382.13457,553.909,metAnnotation,C06372,M420T779_NEG,C00611,N-Acetyllactosamine,[M],M-H,C14H25NO11,0.911925555870578,C06457_1,grade3
M382T554_NEG,382.13457,553.909,metAnnotation,C06372,M420T779_NEG,C20887,"beta-D-Mannosyl-1,4-N-acetyl-D-glucosamine",[M],M-H,C14H25NO11,0.911925555870578,C00611_1,grade3
M382T554_NEG,382.13457,553.909,metAnnotation,C20887,M420T779_NEG,C06372,Lacto-N-biose,[M],M-H,C14H25NO11,0.889548771933783,C20887_1,grade3
M382T554_NEG,382.13457,553.909,metAnnotation,C06416,M460T634_NEG,C19784,1-O-[2-(Acetylamino)-2-deoxy-alpha-D-glucopyranosyl]-D-myo-Inositol,[M],M-H,C14H25NO11,0.882146408069033,C06372_1,grade3
M382T554_NEG,382.13457,553.909,metAnnotation,C17951,M405T780_NEG,C06457,Bialaphos,[M],M+CH3COO,C11H22N3O6P,0.696119974832873,C19784_1,grade3
M561T938_NEG,561.00705,938.0305,metAnnotation,C04037,M273T918_NEG,C00617,UDP-D-galacturonate,[M],M-H-H2O,C15H22N2O18P2,0.848084515258096,C00617_3,grade2
M561T938_NEG,561.00705,938.0305,metAnnotation,C05385,M273T918_NEG,C00167,UDP-glucuronate,[M],M-H-H2O,C15H22N2O18P2,0.848084515258096,C00167_3,grade2
M579T912_NEG,579.0260099999999,912.4655,adductAnnotation,C00617,M601T912_NEG,C00617,UDP-D-galacturonate,[M],M-H,C15H22N2O18P2,0.981919399447897,C00617_2,grade2
M579T912_NEG,579.0260099999999,912.4655,adductAnnotation,C00167,M601T912_NEG,C00167,UDP-glucuronate,[M],M-H,C15H22N2O18P2,0.981919399447897,C00167_2,grade2
M579T912_NEG,579.0260099999999,912.4655,adductAnnotation,C02330,M601T912_NEG,C02330,UDP-L-iduronate,[M],M-H,C15H22N2O18P2,0.981919399447897,C02330_2,grade2
M171T787_NEG,171.00608,787.393,metAnnotation,C04590,M496T446_NEG,C00623,sn-Glycerol 1-phosphate,[M],M-H,C3H9O6P,0.97616298400597,C01620_13,grade3
M171T787_NEG,171.00608,787.393,metAnnotation,C00111,M229T830_NEG,C00093,sn-Glycerol 3-phosphate,[M],M-H,C3H9O6P,0.976162984005969,C00093_4,grade3
M171T787_NEG,171.00608,787.393,metAnnotation,C17943,M169T819_NEG,C06455,Hydroxymethylphosphonate,[M],M+CH3COO,CH5O4P,0.942177953511201,C00623_3,grade3
M171T787_NEG,171.00608,787.393,metAnnotation,C03064,M193T730_NEG,C01620,Threonate,[M],M+Cl,C4H8O5,0.747459518071988,C06455_2,grade3
M248T470_NEG,248.0677,469.769,adductAnnotation,C00624,M205T470_NEG,C00624,N-Acetyl-L-glutamate,[M],M+CH3COO,C7H11NO5,0.507488233,C00624_1,grade3
M210T646_NEG,210.03612999999999,645.8385,metAnnotation,C00025,M128T644_NEG,C00624,N-Acetyl-L-glutamate,[M],M-2H+Na,C7H11NO5,0.926119305216185,C12109_4,grade2
M210T646_NEG,210.03612999999999,645.8385,adductAnnotation,C00689,M403T646_NEG,C00689,"alpha,alpha'-Trehalose 6-phosphate",[M],M-2H,C12H23O14P,0.860230541665487,C03871_5,grade2
M210T646_NEG,210.03612999999999,645.8385,adductAnnotation,C02995,M403T646_NEG,C02995,Maltose 6'-phosphate,[M],M-2H,C12H23O14P,0.860230541665487,C03139_3,grade2
M210T646_NEG,210.03612999999999,645.8385,adductAnnotation,C04534,M403T646_NEG,C04534,"6-Phospho-beta-D-glucosyl-(1,4)-D-glucose",[M],M-2H,C12H23O14P,0.860230541665487,C00337_2,grade2
M210T646_NEG,210.03612999999999,645.8385,adductAnnotation,C20237,M403T646_NEG,C20237,alpha-Maltose 1-phosphate,[M],M-2H,C12H23O14P,0.860230541665487,C08538_5,grade2
M210T646_NEG,210.03612999999999,645.8385,adductAnnotation,C02591,M403T646_NEG,C02591,Sucrose 6'-phosphate,[M],M-2H,C12H23O14P,0.860230541665487,C00624_5,grade2
M210T646_NEG,210.03612999999999,645.8385,adductAnnotation,C16688,M403T646_NEG,C16688,Sucrose 6-phosphate,[M],M-2H,C12H23O14P,0.860230541665487,C03771_2,grade2
M210T646_NEG,210.03612999999999,645.8385,adductAnnotation,C05396,M403T646_NEG,C05396,Lactose 6'-phosphate,[M],M-2H,C12H23O14P,0.860230541665487,C03703_1,grade2
M210T646_NEG,210.03612999999999,645.8385,adductAnnotation,C18050,M403T646_NEG,C18050,beta-D-Fructofuranosyl-alpha-D-mannopyranoside 6F-phosphate,[M],M-2H,C12H23O14P,0.860230541665487,C00689_1,grade2
M210T646_NEG,210.03612999999999,645.8385,metAnnotation,C12106,M303T640_2_NEG,C12109,AminoDHQ,[M],M-2H+Na,C7H11NO5,0.818275000467695,C02995_1,grade2
M210T646_NEG,210.03612999999999,645.8385,metAnnotation,C00680,M230T598_NEG,C03871,L-2-Amino-6-oxoheptanedioate,[M],M-2H+Na,C7H11NO5,0.816960798041781,C04534_1,grade2
M210T646_NEG,210.03612999999999,645.8385,metAnnotation,C00086,M119T428_NEG,C03771,5-Guanidino-2-oxopentanoate,[M],M-2H+K,C6H11N3O3,0.790630822873347,C20237_1,grade2
M210T646_NEG,210.03612999999999,645.8385,adductAnnotation,C08538,M232T645_NEG,C08538,Betalamic acid,[M],M-H,C9H9NO5,0.689211733333991,C02591_1,grade2
M210T646_NEG,210.03612999999999,645.8385,metAnnotation,C00086,M119T428_NEG,C03139,N-Amidino-L-aspartate,[M],M+Cl,C5H9N3O4,0.644286673588172,C16688_1,grade2
M210T646_NEG,210.03612999999999,645.8385,metAnnotation,C00438,M175T789_NEG,C00337,(S)-Dihydroorotate,[M],M+Cl+NH3,C5H6N2O4,0.490321733527668,C05396_1,grade2
M210T646_NEG,210.03612999999999,645.8385,metAnnotation,C00438,M175T789_NEG,C03703,L-5-Carboxymethylhydantoin,[M],M+Cl+NH3,C5H6N2O4,0.482064787342344,C18050_1,grade2
M170T647_2_NEG,170.04333,647.106,metAnnotation,C00025,M128T644_NEG,C00624,N-Acetyl-L-glutamate,[M],M-H-H2O,C7H11NO5,0.928469591381679,C03972_3,grade2
M170T647_2_NEG,170.04333,647.106,metAnnotation,C03618,M128T644_NEG,C01732,Mesaconate,[M],M-H+CH3CN,C5H6O4,0.909292659382587,C12108_3,grade2
M170T647_2_NEG,170.04333,647.106,metAnnotation,C00417,M155T761_NEG,C00490,Itaconate,[M],M-H+CH3CN,C5H6O4,0.886787716956788,C00490_3,grade2
M170T647_2_NEG,170.04333,647.106,metAnnotation,C00680,M171T643_NEG,C03871,L-2-Amino-6-oxoheptanedioate,[M],M-H-H2O,C7H11NO5,0.825447747764159,C12109_4,grade2
M170T647_2_NEG,170.04333,647.106,metAnnotation,C00666,M171T643_NEG,C03972,"2,3,4,5-Tetrahydrodipicolinate",[M],M-H,C7H9NO4,0.80674192078091,C00624_6,grade2
M170T647_2_NEG,170.04333,647.106,metAnnotation,C12106,M303T640_2_NEG,C12109,AminoDHQ,[M],M-H-H2O,C7H11NO5,0.769268957380648,C03871_5,grade2
M170T647_2_NEG,170.04333,647.106,metAnnotation,C00430,M130T472_NEG,C02800,"4,5-Dioxopentanoate",[M],M-H+CH3CN,C5H6O4,0.699575139457349,C01732_6,grade2
M170T647_2_NEG,170.04333,647.106,metAnnotation,C12109,M229T651_NEG,C12108,5-Amino-5-deoxy-3-dehydroshikimate,[M],M-H,C7H9NO4,0.613412766648052,C02800_7,grade2
M229T565_NEG,229.08248999999998,564.7315,metAnnotation,C00025,M128T694_1_NEG,C00624,N-Acetyl-L-glutamate,[M],M-H+CH3CN,C7H11NO5,0.769137445947897,C00624_2,grade2
M229T565_NEG,229.08248999999998,564.7315,metAnnotation,C00680,M227T603_NEG,C03871,L-2-Amino-6-oxoheptanedioate,[M],M-H+CH3CN,C7H11NO5,0.541431442690802,C03871_1,grade2
M188T732_NEG,188.05614,732.284,adductAnnotation,C00624,M170T732_NEG,C00624,N-Acetyl-L-glutamate,[M],M-H,C7H11NO5,0.985875099999722,C00624_11,grade2
M188T732_NEG,188.05614,732.284,adductAnnotation,C03871,M170T732_NEG,C03871,L-2-Amino-6-oxoheptanedioate,[M],M-H,C7H11NO5,0.985875099999722,C03871_10,grade2
M229T651_NEG,229.08043999999998,651.2025,metAnnotation,C00025,M128T644_NEG,C00624,N-Acetyl-L-glutamate,[M],M-H+CH3CN,C7H11NO5,0.939291640513828,C00624_7,grade2
M229T651_NEG,229.08043999999998,651.2025,metAnnotation,C03972,M170T647_2_NEG,C03871,L-2-Amino-6-oxoheptanedioate,[M],M-H+CH3CN,C7H11NO5,0.751437465827683,C03871_6,grade2
M377T731_NEG,377.12102000000004,730.7460000000001,adductAnnotation,C00624,M170T732_NEG,C00624,N-Acetyl-L-glutamate,[M],2M-H,C7H11NO5,0.675668616666447,C00624_11,grade2
M377T731_NEG,377.12102000000004,730.7460000000001,adductAnnotation,C03871,M170T732_NEG,C03871,L-2-Amino-6-oxoheptanedioate,[M],2M-H,C7H11NO5,0.675668616666447,C03871_10,grade2
M170T732_NEG,170.04679,732.2719999999999,adductAnnotation,C00624,M188T732_NEG,C00624,N-Acetyl-L-glutamate,[M],M-H-H2O,C7H11NO5,0.925140100000154,C00624_11,grade2
M170T732_NEG,170.04679,732.2719999999999,adductAnnotation,C03871,M188T732_NEG,C03871,L-2-Amino-6-oxoheptanedioate,[M],M-H-H2O,C7H11NO5,0.925140100000154,C03871_10,grade2
M230T565_NEG,230.08667000000003,564.9835,isotopeAnnotation,C00624,M229T565_NEG,C00624,N-Acetyl-L-glutamate,[M+1],M-H+CH3CN,C7H11NO5,0.901199569760815,C00624_2,grade2
M230T565_NEG,230.08667000000003,564.9835,isotopeAnnotation,C03871,M229T565_NEG,C03871,L-2-Amino-6-oxoheptanedioate,[M+1],M-H+CH3CN,C7H11NO5,0.901199569760815,C03871_1,grade2
M230T797_NEG,230.08583,796.9035,isotopeAnnotation,C00624,M229T797_NEG,C00624,N-Acetyl-L-glutamate,[M+1],M-H+CH3CN,C7H11NO5,0.964297162268362,C00624_13,grade2
M230T797_NEG,230.08583,796.9035,isotopeAnnotation,C03871,M229T797_NEG,C03871,L-2-Amino-6-oxoheptanedioate,[M+1],M-H+CH3CN,C7H11NO5,0.964297162268362,C03871_12,grade2
M230T797_NEG,230.08583,796.9035,adductAnnotation,C05829,M171T795_NEG,C05829,N-Carbamyl-L-glutamate,[M],M-H+CH3CN,C6H10N2O5,0.256362133333785,C05829_3,grade2
M230T651_NEG,230.08427999999998,651.494,isotopeAnnotation,C00624,M229T651_NEG,C00624,N-Acetyl-L-glutamate,[M+1],M-H+CH3CN,C7H11NO5,0.89389840473153,C00624_7,grade2
M230T651_NEG,230.08427999999998,651.494,isotopeAnnotation,C03871,M229T651_NEG,C03871,L-2-Amino-6-oxoheptanedioate,[M+1],M-H+CH3CN,C7H11NO5,0.89389840473153,C03871_6,grade2
M230T651_NEG,230.08427999999998,651.494,isotopeAnnotation,C12109,M229T651_NEG,C12109,AminoDHQ,[M+1],M-H+CH3CN,C7H11NO5,0.89389840473153,C12109_6,grade2
M210T732_NEG,210.03881,732.318,adductAnnotation,C00624,M188T732_NEG,C00624,N-Acetyl-L-glutamate,[M],M-2H+Na,C7H11NO5,0.945841683333375,C12109_10,grade2
M210T732_NEG,210.03881,732.318,adductAnnotation,C03871,M188T732_NEG,C03871,L-2-Amino-6-oxoheptanedioate,[M],M-2H+Na,C7H11NO5,0.945841683333375,C00624_11,grade2
M210T732_NEG,210.03881,732.318,adductAnnotation,C12109,M188T732_NEG,C12109,AminoDHQ,[M],M-2H+Na,C7H11NO5,0.945841683333375,C03871_10,grade2
M211T645_NEG,211.03939,645.336,isotopeAnnotation,C00624,M210T646_NEG,C00624,N-Acetyl-L-glutamate,[M+1],M-2H+Na,C7H11NO5,0.844351336527888,C12109_4,grade2
M211T645_NEG,211.03939,645.336,isotopeAnnotation,C03871,M210T646_NEG,C03871,L-2-Amino-6-oxoheptanedioate,[M+1],M-2H+Na,C7H11NO5,0.844351336527888,C03139_3,grade2
M211T645_NEG,211.03939,645.336,isotopeAnnotation,C12109,M210T646_NEG,C12109,AminoDHQ,[M+1],M-2H+Na,C7H11NO5,0.844351336527888,C00337_2,grade2
M211T645_NEG,211.03939,645.336,isotopeAnnotation,C08538,M210T646_NEG,C08538,Betalamic acid,[M+1],M-H,C9H9NO5,0.731877864596501,C08538_5,grade2
M211T645_NEG,211.03939,645.336,isotopeAnnotation,C03771,M210T646_NEG,C03771,5-Guanidino-2-oxopentanoate,[M+1],M-2H+K,C6H11N3O3,0.523260645518645,C00624_5,grade2
M211T645_NEG,211.03939,645.336,isotopeAnnotation,C03139,M210T646_NEG,C03139,N-Amidino-L-aspartate,[M+1],M+Cl,C5H9N3O4,0.522633181921929,C03871_4,grade2
M211T645_NEG,211.03939,645.336,isotopeAnnotation,C00337,M210T646_NEG,C00337,(S)-Dihydroorotate,[M+1],M+Cl+NH3,C5H6N2O4,0.522633181921929,C03771_2,grade2
M211T645_NEG,211.03939,645.336,isotopeAnnotation,C03703,M210T646_NEG,C03703,L-5-Carboxymethylhydantoin,[M+1],M+Cl+NH3,C5H6N2O4,0.522633181921929,C03703_1,grade2
M205T637_NEG,205.08247,637.1485,metAnnotation,C00025,M187T582_NEG,C00624,N-Acetyl-L-glutamate,[M],M-H+NH3,C7H11NO5,0.936688142931575,C00064_3,grade2
M205T637_NEG,205.08247,637.1485,metAnnotation,C16674,M155T576_NEG,C16673,Isoglutamine,[M],M+CH3COO,C5H10N2O3,0.913029672336945,C00819_3,grade2
M205T637_NEG,205.08247,637.1485,metAnnotation,C00169,M181T649_NEG,C00064,L-Glutamine,[M],M+CH3COO,C5H10N2O3,0.891774315673162,C16673_3,grade2
M205T637_NEG,205.08247,637.1485,metAnnotation,C00064,M127T694_2_NEG,C00819,D-Glutamine,[M],M+CH3COO,C5H10N2O3,0.891234374615776,C12109_2,grade2
M205T637_NEG,205.08247,637.1485,metAnnotation,C21028,M187T582_NEG,C21029,(R)-3-Ureidoisobutyrate,[M],M+CH3COO,C5H10N2O3,0.812048255377146,C00624_3,grade2
M205T637_NEG,205.08247,637.1485,metAnnotation,C12106,M303T700_NEG,C12109,AminoDHQ,[M],M-H+NH3,C7H11NO5,0.438334532474812,C21029_6,grade2
M497T926_NEG,497.06335,925.9639999999999,seed,NA,NA,C00627,Pyridoxine phosphate,[M],2M-H,C8H12NO6P,0.925843739,C00627_3,grade1
M498T926_NEG,498.06740999999994,925.9715,isotopeAnnotation,C00627,M497T926_NEG,C00627,Pyridoxine phosphate,[M+1],2M-H,C8H12NO6P,0.693335123,C00627_3,grade1
M185T873_NEG,184.98553,873.24,metAnnotation,C00074,M167T871_NEG,C00631,2-Phospho-D-glycerate,[M],M-H,C3H7O7P,0.989436914017033,C00631_3,grade3
M185T873_NEG,184.98553,873.24,metAnnotation,C00631,M167T871_NEG,C00197,3-Phospho-D-glycerate,[M],M-H,C3H7O7P,0.984618989824802,C00197_3,grade3
M185T873_NEG,184.98553,873.24,metAnnotation,C17945,M490T870_NEG,C06456,Phosphonoformate,[M],M+CH3COO,CH3O5P,0.916220914958423,C06456_1,grade3
M185T873_NEG,184.98553,873.24,metAnnotation,C00036,M167T871_NEG,C00898,"(R,R)-Tartaric acid",[M],M+Cl,C4H6O6,0.86693307139172,C00898_2,grade3
M185T873_NEG,184.98553,873.24,metAnnotation,C00036,M167T871_NEG,C02107,"(S,S)-Tartaric acid",[M],M+Cl,C4H6O6,0.86693307139172,C02107_2,grade3
M185T873_NEG,184.98553,873.24,metAnnotation,C03373,M311T747_NEG,C02405,Formyl phosphate,[M],M+CH3COO,CH3O5P,0.79721601948473,C02405_1,grade3
M519T900_NEG,519.05064,899.5980000000001,adductAnnotation,C00636,M259T900_NEG,C00636,D-Mannose 1-phosphate,[M],2M-H,C6H13O9P,0.961750261047151,C03267_12,grade1
M519T900_NEG,519.05064,899.5980000000001,adductAnnotation,C00275,M259T900_NEG,C00275,D-Mannose 6-phosphate,[M],2M-H,C6H13O9P,0.961750261047151,C00092_13,grade1
M519T900_NEG,519.05064,899.5980000000001,seed,NA,NA,C01094,D-Fructose 1-phosphate,[M],2M-H,C6H13O9P,0.937534391850753,C00085_12,grade1
M519T900_NEG,519.05064,899.5980000000001,seed,NA,NA,C03267,beta-D-Fructose 2-phosphate,[M],2M-H,C6H13O9P,0.874179888882436,C05345_12,grade1
M519T900_NEG,519.05064,899.5980000000001,seed,NA,NA,C00085,D-Fructose 6-phosphate,[M],2M-H,C6H13O9P,0.855605327608372,C00275_12,grade1
M519T900_NEG,519.05064,899.5980000000001,seed,NA,NA,C05345,beta-D-Fructose 6-phosphate,[M],2M-H,C6H13O9P,0.853799719872339,C01094_13,grade1
M519T900_NEG,519.05064,899.5980000000001,seed,NA,NA,C00092,D-Glucose 6-phosphate,[M],2M-H,C6H13O9P,0.844518669803509,C00636_12,grade1
M259T830_1_NEG,259.02182,830.498,seed,NA,NA,C00636,D-Mannose 1-phosphate,[M],M-H,C6H13O9P,0.92630514590913,C00279_2,grade1
M259T830_1_NEG,259.02182,830.498,seed,NA,NA,C05345,beta-D-Fructose 6-phosphate,[M],M-H,C6H13O9P,0.890549612584186,C03267_4,grade1
M259T830_1_NEG,259.02182,830.498,seed,NA,NA,C00085,D-Fructose 6-phosphate,[M],M-H,C6H13O9P,0.880978921163376,C00092_5,grade1
M259T830_1_NEG,259.02182,830.498,seed,NA,NA,C03267,beta-D-Fructose 2-phosphate,[M],M-H,C6H13O9P,0.878529761800648,C00085_4,grade1
M259T830_1_NEG,259.02182,830.498,seed,NA,NA,C00092,D-Glucose 6-phosphate,[M],M-H,C6H13O9P,0.877311177457315,C05345_4,grade1
M259T830_1_NEG,259.02182,830.498,seed,NA,NA,C00275,D-Mannose 6-phosphate,[M],M-H,C6H13O9P,0.866751177457314,C00275_4,grade1
M259T830_1_NEG,259.02182,830.498,seed,NA,NA,C00279,D-Erythrose 4-phosphate,[M],M+CH3COO,C4H9O7P,0.814252026054378,C01094_5,grade1
M259T830_1_NEG,259.02182,830.498,seed,NA,NA,C01094,D-Fructose 1-phosphate,[M],M-H,C6H13O9P,0.801447007075408,C00636_4,grade1
M281T900_NEG,281.0046,899.655,adductAnnotation,C00636,M259T900_NEG,C00636,D-Mannose 1-phosphate,[M],M-2H+Na,C6H13O9P,0.953087750001335,C03267_12,grade1
M281T900_NEG,281.0046,899.655,adductAnnotation,C05345,M259T900_NEG,C05345,beta-D-Fructose 6-phosphate,[M],M-2H+Na,C6H13O9P,0.953087750001335,C00092_13,grade1
M281T900_NEG,281.0046,899.655,adductAnnotation,C00085,M259T900_NEG,C00085,D-Fructose 6-phosphate,[M],M-2H+Na,C6H13O9P,0.953087750001335,C00085_12,grade1
M281T900_NEG,281.0046,899.655,adductAnnotation,C03267,M259T900_NEG,C03267,beta-D-Fructose 2-phosphate,[M],M-2H+Na,C6H13O9P,0.953087750001335,C05345_12,grade1
M281T900_NEG,281.0046,899.655,adductAnnotation,C00092,M259T900_NEG,C00092,D-Glucose 6-phosphate,[M],M-2H+Na,C6H13O9P,0.953087750001335,C00275_12,grade1
M281T900_NEG,281.0046,899.655,adductAnnotation,C00275,M259T900_NEG,C00275,D-Mannose 6-phosphate,[M],M-2H+Na,C6H13O9P,0.953087750001335,C01094_13,grade1
M281T900_NEG,281.0046,899.655,adductAnnotation,C01094,M259T900_NEG,C01094,D-Fructose 1-phosphate,[M],M-2H+Na,C6H13O9P,0.953087750001335,C00636_12,grade1
M261T900_NEG,261.02589,899.6160000000001,isotopeAnnotation,C00636,M259T900_NEG,C00636,D-Mannose 1-phosphate,[M+2],M-H,C6H13O9P,0.972322409766255,C00279_7,grade1
M261T900_NEG,261.02589,899.6160000000001,isotopeAnnotation,C05345,M259T900_NEG,C05345,beta-D-Fructose 6-phosphate,[M+2],M-H,C6H13O9P,0.972322409766255,C03267_12,grade1
M261T900_NEG,261.02589,899.6160000000001,isotopeAnnotation,C00085,M259T900_NEG,C00085,D-Fructose 6-phosphate,[M+2],M-H,C6H13O9P,0.972322409766255,C00092_13,grade1
M261T900_NEG,261.02589,899.6160000000001,isotopeAnnotation,C03267,M259T900_NEG,C03267,beta-D-Fructose 2-phosphate,[M+2],M-H,C6H13O9P,0.972322409766255,C00085_12,grade1
M261T900_NEG,261.02589,899.6160000000001,isotopeAnnotation,C00092,M259T900_NEG,C00092,D-Glucose 6-phosphate,[M+2],M-H,C6H13O9P,0.972322409766255,C05345_12,grade1
M261T900_NEG,261.02589,899.6160000000001,isotopeAnnotation,C00275,M259T900_NEG,C00275,D-Mannose 6-phosphate,[M+2],M-H,C6H13O9P,0.972322409766255,C00275_12,grade1
M261T900_NEG,261.02589,899.6160000000001,isotopeAnnotation,C01094,M259T900_NEG,C01094,D-Fructose 1-phosphate,[M+2],M-H,C6H13O9P,0.972322409766255,C01094_13,grade1
M261T900_NEG,261.02589,899.6160000000001,isotopeAnnotation,C00279,M259T900_NEG,C00279,D-Erythrose 4-phosphate,[M+2],M+CH3COO,C4H9O7P,0.972322409766255,C00636_12,grade1
M262T900_NEG,262.0299,899.704,isotopeAnnotation,C00636,M259T900_NEG,C00636,D-Mannose 1-phosphate,[M+3],M-H,C6H13O9P,0.974804648223584,C00279_7,grade1
M262T900_NEG,262.0299,899.704,isotopeAnnotation,C05345,M259T900_NEG,C05345,beta-D-Fructose 6-phosphate,[M+3],M-H,C6H13O9P,0.974804648223584,C03267_12,grade1
M262T900_NEG,262.0299,899.704,isotopeAnnotation,C00085,M259T900_NEG,C00085,D-Fructose 6-phosphate,[M+3],M-H,C6H13O9P,0.974804648223584,C00092_13,grade1
M262T900_NEG,262.0299,899.704,isotopeAnnotation,C03267,M259T900_NEG,C03267,beta-D-Fructose 2-phosphate,[M+3],M-H,C6H13O9P,0.974804648223584,C00085_12,grade1
M262T900_NEG,262.0299,899.704,isotopeAnnotation,C00092,M259T900_NEG,C00092,D-Glucose 6-phosphate,[M+3],M-H,C6H13O9P,0.974804648223584,C05345_12,grade1
M262T900_NEG,262.0299,899.704,isotopeAnnotation,C00275,M259T900_NEG,C00275,D-Mannose 6-phosphate,[M+3],M-H,C6H13O9P,0.974804648223584,C00275_12,grade1
M262T900_NEG,262.0299,899.704,isotopeAnnotation,C01094,M259T900_NEG,C01094,D-Fructose 1-phosphate,[M+3],M-H,C6H13O9P,0.974804648223584,C01094_13,grade1
M262T900_NEG,262.0299,899.704,isotopeAnnotation,C00279,M259T900_NEG,C00279,D-Erythrose 4-phosphate,[M+3],M+CH3COO,C4H9O7P,0.974804648223584,C00636_12,grade1
