name,mz,rt,Annotation.type,annotated.from.ID,annotated.from.peak,ID,compound.name,isotope,adduct,Formula,score,peak.group,confidence
M225T640_1_NEG,225.09916,640.03,metAnnotation,C06658,M100T517_NEG,C06657,Guanidinoproclavaminic acid,[M],M-H-H2O,C9H16N4O4,0.8130815065699829,C06657_5,grade2
M226T672_NEG,226.10309,672.063,isotopeAnnotation,C00386,M225T672_NEG,C00386,Carnosine,[M+1],M-H,C9H14N4O3,0.912006572250503,C00386_8,grade2
M226T672_NEG,226.10309,672.063,isotopeAnnotation,C06657,M225T672_NEG,C06657,Guanidinoproclavaminic acid,[M+1],M-H-H2O,C9H16N4O4,0.912006572250503,C06657_6,grade2
M225T672_NEG,225.09916,671.987,metAnnotation,C00099,M141T734_NEG,C00386,Carnosine,[M],M-H,C9H14N4O3,0.9923173824433209,C00386_8,grade2
M225T672_NEG,225.09916,671.987,adductAnnotation,C06657,M303T672_NEG,C06657,Guanidinoproclavaminic acid,[M],M-H-H2O,C9H16N4O4,0.9626009833329671,C06657_6,grade2
M226T640_NEG,226.10277,639.859,isotopeAnnotation,C00386,M225T640_1_NEG,C00386,Carnosine,[M+1],M-H,C9H14N4O3,0.910976644601687,C00386_6,grade2
M226T640_NEG,226.10277,639.859,isotopeAnnotation,C06657,M225T640_1_NEG,C06657,Guanidinoproclavaminic acid,[M+1],M-H-H2O,C9H16N4O4,0.910976644601687,C06657_5,grade2
M282T482_NEG,282.08403,482.076,seed,,,C00387,Guanosine,[M],M-H,C10H13N5O5,0.933959441,C00387_4,grade1
M565T482_NEG,565.1745,482.116,adductAnnotation,C00387,M282T482_NEG,C00387,Guanosine,[M],2M-H,C10H13N5O5,0.9575145490000001,C00387_4,grade1
M566T482_NEG,566.17669,482.281,isotopeAnnotation,C00387,M565T482_NEG,C00387,Guanosine,[M+1],2M-H,C10H13N5O5,0.9309185879999999,C00387_4,grade1
M304T483_NEG,304.06575,482.786,adductAnnotation,C00387,M565T482_NEG,C00387,Guanosine,[M],M-2H+Na,C10H13N5O5,0.886521083,C00387_4,grade1
M567T482_NEG,567.18077,482.409,isotopeAnnotation,C00387,M565T482_NEG,C00387,Guanosine,[M+2],2M-H,C10H13N5O5,0.935403077,C00387_4,grade1
M284T480_NEG,284.08517,480.249,isotopeAnnotation,C00387,M282T482_NEG,C00387,Guanosine,[M+2],M-H,C10H13N5O5,0.564584909,C00387_4,grade1
M234T493_NEG,234.07702,493.379,metAnnotation,C00159,M239T655_NEG,C00392,Mannitol,[M],M+Cl+NH3,C6H14O6,0.8261813198187808,C00392_1,grade2
M234T493_NEG,234.07702,493.379,metAnnotation,C00267,M239T655_NEG,C00794,D-Sorbitol,[M],M+Cl+NH3,C6H14O6,0.8261813198187808,C00794_1,grade2
M234T493_NEG,234.07702,493.379,metAnnotation,C00247,M239T655_NEG,C01507,L-Iditol,[M],M+Cl+NH3,C6H14O6,0.8261813198187808,C01697_1,grade2
M234T493_NEG,234.07702,493.379,metAnnotation,C00764,M239T552_NEG,C01489,D-Iditol,[M],M+Cl+NH3,C6H14O6,0.8261813198187808,C01507_1,grade2
M234T493_NEG,234.07702,493.379,metAnnotation,C00124,M359T477_NEG,C01697,Galactitol,[M],M+Cl+NH3,C6H14O6,0.8261813198187808,C01489_1,grade2
M235T493_NEG,235.08197,493.388,isotopeAnnotation,C00392,M234T493_NEG,C00392,Mannitol,[M+1],M+Cl+NH3,C6H14O6,0.784467505201933,C00392_1,grade2
M235T493_NEG,235.08197,493.388,isotopeAnnotation,C00794,M234T493_NEG,C00794,D-Sorbitol,[M+1],M+Cl+NH3,C6H14O6,0.784467505201933,C00794_1,grade2
M235T493_NEG,235.08197,493.388,isotopeAnnotation,C01507,M234T493_NEG,C01507,L-Iditol,[M+1],M+Cl+NH3,C6H14O6,0.784467505201933,C01697_1,grade2
M235T493_NEG,235.08197,493.388,isotopeAnnotation,C01697,M234T493_NEG,C01697,Galactitol,[M+1],M+Cl+NH3,C6H14O6,0.784467505201933,C01507_1,grade2
M235T493_NEG,235.08197,493.388,isotopeAnnotation,C01489,M234T493_NEG,C01489,D-Iditol,[M+1],M+Cl+NH3,C6H14O6,0.784467505201933,C01489_1,grade2
M139T238_NEG,139.05182,237.831,metAnnotation,C03536,M309T790_NEG,C00396,Pyrimidine,[M],M+CH3COO,C4H4N2,0.43342084700000005,C00396_1,grade3
M154T758_NEG,154.01308,758.0435,metAnnotation,C00049,M154T795_NEG,C00402,D-Aspartate,[M],M-2H+Na,C4H7NO4,0.720770104604525,C00049_4,grade1
M154T758_NEG,154.01308,758.0435,metAnnotation,C00438,M157T539_NEG,C00049,L-Aspartate,[M],M-2H+Na,C4H7NO4,0.6674507576073161,C00402_4,grade1
M115T699_NEG,115.02317,699.205,isotopeAnnotation,C19911,M114T699_1_NEG,C19911,Iminodiacetate,[M+1],M-H-H2O,C4H7NO4,0.901990326831932,C00402_3,grade2
M115T699_NEG,115.02317,699.205,isotopeAnnotation,C02091,M114T699_1_NEG,C02091,(S)-Ureidoglycine,[M+1],M-H-H2O,C3H7N3O3,0.544102804028893,C19911_3,grade2
M116T699_NEG,116.02457,699.4960000000002,isotopeAnnotation,C19911,M114T699_1_NEG,C19911,Iminodiacetate,[M+2],M-H-H2O,C4H7NO4,0.862010076265866,C00402_3,grade2
M116T699_NEG,116.02457,699.4960000000002,isotopeAnnotation,C02091,M114T699_1_NEG,C02091,(S)-Ureidoglycine,[M+2],M-H-H2O,C3H7N3O3,0.459700128342031,C19911_3,grade2
M131T502_2_NEG,131.0901,501.5695,isotopeAnnotation,C00407,M130T502_2_NEG,C00407,L-Isoleucine,[M+1],M-H,C6H13NO2,0.9887483857757321,C00123_4,grade1
M131T502_2_NEG,131.0901,501.5695,isotopeAnnotation,C00123,M130T502_2_NEG,C00123,L-Leucine,[M+1],M-H,C6H13NO2,0.9887483857757321,C00407_2,grade1
M131T502_2_NEG,131.0901,501.5695,isotopeAnnotation,C01933,M130T502_2_NEG,C01933,L-Norleucine,[M+1],M-H,C6H13NO2,0.9887483857757321,C01933_1,grade1
M130T502_2_NEG,130.08792,501.564,seed,,,C00407,L-Isoleucine,[M],M-H,C6H13NO2,0.935921356668859,C00123_4,grade1
M130T502_2_NEG,130.08792,501.564,seed,,,C00123,L-Leucine,[M],M-H,C6H13NO2,0.9342171053689291,C00407_2,grade1
M130T502_2_NEG,130.08792,501.564,seed,,,C01933,L-Norleucine,[M],M-H,C6H13NO2,0.9274491252791021,C01933_1,grade1
M132T502_NEG,132.09243999999998,501.566,isotopeAnnotation,C00407,M130T502_2_NEG,C00407,L-Isoleucine,[M+2],M-H,C6H13NO2,0.964883841346535,C00123_4,grade1
M132T502_NEG,132.09243999999998,501.566,isotopeAnnotation,C00123,M130T502_2_NEG,C00123,L-Leucine,[M+2],M-H,C6H13NO2,0.964883841346535,C00407_2,grade1
M132T502_NEG,132.09243999999998,501.566,isotopeAnnotation,C01933,M130T502_2_NEG,C01933,L-Norleucine,[M+2],M-H,C6H13NO2,0.964883841346535,C01933_1,grade1
M261T501_NEG,261.18214,500.914,adductAnnotation,C00407,M130T502_2_NEG,C00407,L-Isoleucine,[M],2M-H,C6H13NO2,0.8562866166672709,C00407_2,grade1
M261T501_NEG,261.18214,500.914,adductAnnotation,C01933,M130T502_2_NEG,C01933,L-Norleucine,[M],2M-H,C6H13NO2,0.8562866166672709,C01933_1,grade1
M349T195_NEG,349.19991,195.4655,metAnnotation,C01953,M157T196_NEG,C00410,Progesterone,[M],M+Cl,C21H30O2,0.7334268490000001,C00410_1,grade2
M350T196_NEG,350.20281,195.99400000000003,isotopeAnnotation,C00410,M349T195_NEG,C00410,Progesterone,[M+1],M+Cl,C21H30O2,0.647359247,C00410_1,grade2
M158T300_NEG,158.0912,299.619,isotopeAnnotation,C00414,M157T299_NEG,C00414,Cyclohexanone,[M+1],M+CH3COO,C6H10O,0.841306922,C00414_5,grade2
M157T299_NEG,157.08716,298.966,metAnnotation,C02395,M155T284_NEG,C00414,Cyclohexanone,[M],M+CH3COO,C6H10O,0.879415405,C00414_5,grade2
M496T747_NEG,496.14648,747.4835,isotopeAnnotation,C00415,M495T747_NEG,C00415,Dihydrofolate,[M+1],M+Cl+NH3,C19H21N7O6,0.61142583,C00415_3,grade2
M173T835_NEG,173.00954,834.67,seed,,,C00417,cis-Aconitate,[M],M-H,C6H6O6,0.904866846145135,C00417_4,grade1
M173T835_NEG,173.00954,834.67,seed,,,C02341,trans-Aconitate,[M],M-H,C6H6O6,0.7592668461451351,C02341_4,grade1
M174T834_NEG,174.01252,834.447,isotopeAnnotation,C00417,M173T835_NEG,C00417,cis-Aconitate,[M+1],M-H,C6H6O6,0.934230851365699,C00417_4,grade1
M174T834_NEG,174.01252,834.447,isotopeAnnotation,C02341,M173T835_NEG,C02341,trans-Aconitate,[M+1],M-H,C6H6O6,0.934230851365699,C02341_4,grade1
M149T467_NEG,149.05123999999995,466.61300000000006,isotopeAnnotation,C00423,M147T467_2_NEG,C00423,trans-Cinnamate,[M+2],M-H,C9H8O2,0.9365084542689399,C01394_1,grade2
M149T467_NEG,149.05123999999995,466.61300000000006,isotopeAnnotation,C04592,M147T467_2_NEG,C04592,Toluene-cis-dihydrodiol,[M+2],M-2H+Na,C7H10O2,0.818057927529512,C00216_1,grade2
M149T467_NEG,149.05123999999995,466.61300000000006,isotopeAnnotation,C02362,M147T467_2_NEG,C02362,2-Oxosuccinamate,[M+2],M-H+NH3,C4H5NO4,0.6974533884944459,C02362_3,grade2
M149T467_NEG,149.05123999999995,466.61300000000006,adductAnnotation,C00310,M166T467_NEG,C00310,D-Xylulose,[M],M-H,C5H10O5,0.656506583332581,C00073_3,grade2
M149T467_NEG,149.05123999999995,466.61300000000006,adductAnnotation,C00312,M166T467_NEG,C00312,L-Xylulose,[M],M-H,C5H10O5,0.656506583332581,C00310_1,grade2
M149T467_NEG,149.05123999999995,466.61300000000006,adductAnnotation,C01394,M166T467_NEG,C01394,Xylose,[M],M-H,C5H10O5,0.656506583332581,C00312_1,grade2
M149T467_NEG,149.05123999999995,466.61300000000006,adductAnnotation,C00508,M166T467_NEG,C00508,L-Ribulose,[M],M-H,C5H10O5,0.656506583332581,C00508_1,grade2
M149T467_NEG,149.05123999999995,466.61300000000006,adductAnnotation,C00216,M166T467_NEG,C00216,D-Arabinose,[M],M-H,C5H10O5,0.656506583332581,C00309_1,grade2
M149T467_NEG,149.05123999999995,466.61300000000006,adductAnnotation,C00309,M166T467_NEG,C00309,D-Ribulose,[M],M-H,C5H10O5,0.656506583332581,C04592_5,grade2
M150T464_NEG,150.05698,464.449,isotopeAnnotation,C00423,M147T467_2_NEG,C00423,trans-Cinnamate,[M+3],M-H,C9H8O2,0.462208671910882,C01394_1,grade2
M150T464_NEG,150.05698,464.449,isotopeAnnotation,C04592,M147T467_2_NEG,C04592,Toluene-cis-dihydrodiol,[M+3],M-2H+Na,C7H10O2,0.329541622545297,C00216_1,grade2
M150T464_NEG,150.05698,464.449,isotopeAnnotation,C00310,M149T467_NEG,C00310,D-Xylulose,[M+1],M-H,C5H10O5,0.25998031364303,C00312_1,grade2
M150T464_NEG,150.05698,464.449,isotopeAnnotation,C00312,M149T467_NEG,C00312,L-Xylulose,[M+1],M-H,C5H10O5,0.25998031364303,C00508_1,grade2
M150T464_NEG,150.05698,464.449,isotopeAnnotation,C01394,M149T467_NEG,C01394,Xylose,[M+1],M-H,C5H10O5,0.25998031364303,C00309_1,grade2
M150T464_NEG,150.05698,464.449,isotopeAnnotation,C00508,M149T467_NEG,C00508,L-Ribulose,[M+1],M-H,C5H10O5,0.25998031364303,C00259_2,grade2
M150T464_NEG,150.05698,464.449,isotopeAnnotation,C00216,M149T467_NEG,C00216,D-Arabinose,[M+1],M-H,C5H10O5,0.25998031364303,C00181_2,grade2
M150T464_NEG,150.05698,464.449,isotopeAnnotation,C00309,M149T467_NEG,C00309,D-Ribulose,[M+1],M-H,C5H10O5,0.25998031364303,C00121_2,grade2
M150T464_NEG,150.05698,464.449,isotopeAnnotation,C02362,M147T467_2_NEG,C02362,2-Oxosuccinamate,[M+3],M-H+NH3,C4H5NO4,0.21134279173799303,C04592_4,grade2
M147T467_2_NEG,147.04506999999995,466.6905,adductAnnotation,C00423,M164T467_2_NEG,C00423,trans-Cinnamate,[M],M-H,C9H8O2,0.9767252499992759,C00423_3,grade2
M147T467_2_NEG,147.04506999999995,466.6905,adductAnnotation,C04592,M166T467_NEG,C04592,Toluene-cis-dihydrodiol,[M],M-2H+Na,C7H10O2,0.837861999999878,C02362_3,grade2
M147T467_2_NEG,147.04506999999995,466.6905,metAnnotation,C04540,M356T789_NEG,C02362,2-Oxosuccinamate,[M],M-H+NH3,C4H5NO4,0.7380709928943271,C04592_5,grade2
M148T467_NEG,148.04783999999995,466.7115,isotopeAnnotation,C00423,M147T467_2_NEG,C00423,trans-Cinnamate,[M+1],M-H,C9H8O2,0.9898028348307321,C00423_3,grade2
M148T467_NEG,148.04783999999995,466.7115,isotopeAnnotation,C04592,M147T467_2_NEG,C04592,Toluene-cis-dihydrodiol,[M+1],M-2H+Na,C7H10O2,0.8906624428603691,C02362_3,grade2
M148T467_NEG,148.04783999999995,466.7115,isotopeAnnotation,C02362,M147T467_2_NEG,C02362,2-Oxosuccinamate,[M+1],M-H+NH3,C4H5NO4,0.7688973406801021,C00073_3,grade2
M185T296_NEG,185.00323,295.708,adductAnnotation,C00423,M200T296_NEG,C00423,trans-Cinnamate,[M],M-2H+K,C9H8O2,0.791176833333395,C00423_1,grade2
M185T296_NEG,185.00323,295.708,adductAnnotation,C17268,M200T296_NEG,C17268,Pyruvophenone,[M],M-2H+K,C9H8O2,0.791176833333395,C17268_2,grade2
M191T469_NEG,191.07582,468.817,isotopeAnnotation,C00430,M190T469_NEG,C00430,5-Aminolevulinate,[M+1],M+CH3COO,C5H9NO3,0.9057496168196021,C01157_4,grade2
M191T469_NEG,191.07582,468.817,isotopeAnnotation,C01073,M190T469_NEG,C01073,N-Acetyl-beta-alanine,[M+1],M+CH3COO,C5H9NO3,0.9057496168196021,C19706_3,grade2
M191T469_NEG,191.07582,468.817,isotopeAnnotation,C03741,M190T469_NEG,C03741,(S)-4-Amino-5-oxopentanoate,[M+1],M+CH3COO,C5H9NO3,0.9057496168196021,C03440_4,grade2
M191T469_NEG,191.07582,468.817,isotopeAnnotation,C03440,M190T469_NEG,C03440,cis-4-Hydroxy-D-proline,[M+1],M+CH3COO,C5H9NO3,0.9057496168196021,C03741_4,grade2
M191T469_NEG,191.07582,468.817,isotopeAnnotation,C00310,M190T469_NEG,C00310,D-Xylulose,[M+1],M-H+CH3CN,C5H10O5,0.9057496168196021,C01394_2,grade2
M191T469_NEG,191.07582,468.817,isotopeAnnotation,C00312,M190T469_NEG,C00312,L-Xylulose,[M+1],M-H+CH3CN,C5H10O5,0.9057496168196021,C00216_2,grade2
M191T469_NEG,191.07582,468.817,isotopeAnnotation,C01394,M190T469_NEG,C01394,Xylose,[M+1],M-H+CH3CN,C5H10O5,0.9057496168196021,C00259_4,grade2
M191T469_NEG,191.07582,468.817,isotopeAnnotation,C00508,M190T469_NEG,C00508,L-Ribulose,[M+1],M-H+CH3CN,C5H10O5,0.9057496168196021,C00121_4,grade2
M191T469_NEG,191.07582,468.817,isotopeAnnotation,C01157,M190T469_NEG,C01157,Hydroxyproline,[M+1],M+CH3COO,C5H9NO3,0.9057496168196021,C00310_2,grade2
M191T469_NEG,191.07582,468.817,isotopeAnnotation,C19706,M190T469_NEG,C19706,cis-3-Hydroxy-L-proline,[M+1],M+CH3COO,C5H9NO3,0.9057496168196021,C00312_2,grade2
M191T469_NEG,191.07582,468.817,isotopeAnnotation,C00216,M190T469_NEG,C00216,D-Arabinose,[M+1],M-H+CH3CN,C5H10O5,0.9057496168196021,C00508_2,grade2
M191T469_NEG,191.07582,468.817,isotopeAnnotation,C00309,M190T469_NEG,C00309,D-Ribulose,[M+1],M-H+CH3CN,C5H10O5,0.9057496168196021,C00309_2,grade2
M191T563_NEG,191.07614,562.515,isotopeAnnotation,C00430,M190T563_NEG,C00430,5-Aminolevulinate,[M+1],M+CH3COO,C5H9NO3,0.8970751778608531,C01157_7,grade2
M191T563_NEG,191.07614,562.515,isotopeAnnotation,C01073,M190T563_NEG,C01073,N-Acetyl-beta-alanine,[M+1],M+CH3COO,C5H9NO3,0.8970751778608531,C19706_4,grade2
M191T563_NEG,191.07614,562.515,isotopeAnnotation,C01394,M190T563_NEG,C01394,Xylose,[M+1],M-H+CH3CN,C5H10O5,0.8970751778608531,C01165_2,grade2
M191T563_NEG,191.07614,562.515,isotopeAnnotation,C01165,M190T563_NEG,C01165,L-Glutamate 5-semialdehyde,[M+1],M+CH3COO,C5H9NO3,0.8970751778608531,C01110_4,grade2
M191T563_NEG,191.07614,562.515,isotopeAnnotation,C21281,M190T563_NEG,C21281,Demethyl-4-deoxygadusol,[M+1],M-H+NH3,C7H10O5,0.8970751778608531,C03341_2,grade2
M191T563_NEG,191.07614,562.515,isotopeAnnotation,C16850,M190T563_NEG,C16850,"2-Amino-3,7-dideoxy-D-threo-hept-6-ulosonic acid",[M+1],M-H,C7H13NO5,0.8970751778608531,C00430_5,grade2
M191T563_NEG,191.07614,562.515,isotopeAnnotation,C03341,M190T563_NEG,C03341,2-Amino-4-oxopentanoic acid,[M+1],M+CH3COO,C5H9NO3,0.8970751778608531,C01394_5,grade2
M191T563_NEG,191.07614,562.515,isotopeAnnotation,C01157,M190T563_NEG,C01157,Hydroxyproline,[M+1],M+CH3COO,C5H9NO3,0.8970751778608531,C00216_5,grade2
M191T563_NEG,191.07614,562.515,isotopeAnnotation,C19706,M190T563_NEG,C19706,cis-3-Hydroxy-L-proline,[M+1],M+CH3COO,C5H9NO3,0.8970751778608531,C00476_2,grade2
M191T563_NEG,191.07614,562.515,isotopeAnnotation,C16588,M190T563_NEG,C16588,2-Oxopimelate,[M+1],M-H+NH3,C7H10O5,0.8970751778608531,C00259_7,grade2
M191T563_NEG,191.07614,562.515,isotopeAnnotation,C01110,M190T563_NEG,C01110,5-Amino-2-oxopentanoic acid,[M+1],M+CH3COO,C5H9NO3,0.8970751778608531,C00181_7,grade2
M191T563_NEG,191.07614,562.515,isotopeAnnotation,C03741,M190T563_NEG,C03741,(S)-4-Amino-5-oxopentanoate,[M+1],M+CH3COO,C5H9NO3,0.8970751778608531,C16850_3,grade2
M191T563_NEG,191.07614,562.515,isotopeAnnotation,C00216,M190T563_NEG,C00216,D-Arabinose,[M+1],M-H+CH3CN,C5H10O5,0.8970751778608531,C16588_5,grade2
M191T563_NEG,191.07614,562.515,isotopeAnnotation,C00476,M190T563_NEG,C00476,D-Lyxose,[M+1],M-H+CH3CN,C5H10O5,0.8970751778608531,C00493_5,grade2
M191T563_NEG,191.07614,562.515,isotopeAnnotation,C00493,M190T563_NEG,C00493,Shikimate,[M+1],M-H+NH3,C7H10O5,0.8970751778608531,C21281_4,grade2
M174T486_NEG,174.09583,486.148,isotopeAnnotation,C01047,M173T486_NEG,C01047,N5-Ethyl-L-glutamine,[M+1],M-H,C7H14N2O3,0.943944507424989,C01047_1,grade2
M173T486_NEG,173.09299,485.9105,adductAnnotation,C01047,M155T486_NEG,C01047,N5-Ethyl-L-glutamine,[M],M-H,C7H14N2O3,0.93145078333373,C01047_1,grade2
M155T486_NEG,155.08236000000005,486.21,adductAnnotation,C01047,M173T486_NEG,C01047,N5-Ethyl-L-glutamine,[M],M-H-H2O,C7H14N2O3,0.9347157833331609,C01047_1,grade2
M175T486_NEG,175.09884,486.085,isotopeAnnotation,C01047,M173T486_NEG,C01047,N5-Ethyl-L-glutamine,[M+2],M-H,C7H14N2O3,0.9054471481648649,C01047_1,grade2
M175T789_NEG,175.03606000000005,788.88,seed,,,C00438,N-Carbamoyl-L-aspartate,[M],M-H,C5H8N2O5,0.77688455,C00438_3,grade1
M234T786_NEG,234.08083,785.8145,isotopeAnnotation,C00439,M233T786_NEG,C00439,N-Formimino-L-glutamate,[M+1],M+CH3COO,C6H10N2O4,0.973555759557146,C00439_7,grade2
M234T786_NEG,234.08083,785.8145,isotopeAnnotation,C04690,M233T786_NEG,C04690,2-(Hydroxymethyl)-3-(acetamidomethylene)succinate,[M+1],M-H+NH3,C8H11NO6,0.973555759557146,C04690_6,grade2
M233T786_NEG,233.07703,785.834,metAnnotation,C03680,M155T576_NEG,C00439,N-Formimino-L-glutamate,[M],M+CH3COO,C6H10N2O4,0.9836228825343258,C00439_7,grade2
M233T786_NEG,233.07703,785.834,metAnnotation,C00033,M119T478_NEG,C04690,2-(Hydroxymethyl)-3-(acetamidomethylene)succinate,[M],M-H+NH3,C8H11NO6,0.7864258222617829,C04690_6,grade2
M233T730_NEG,233.07926,729.5880000000002,metAnnotation,C01045,M174T516_NEG,C00439,N-Formimino-L-glutamate,[M],M+CH3COO,C6H10N2O4,0.888465624795868,C00439_5,grade2
M233T730_NEG,233.07926,729.5880000000002,metAnnotation,C00033,M119T478_NEG,C04690,2-(Hydroxymethyl)-3-(acetamidomethylene)succinate,[M],M-H+NH3,C8H11NO6,0.846297905383424,C04690_3,grade2
M235T786_NEG,235.08306,785.9739999999998,isotopeAnnotation,C00439,M233T786_NEG,C00439,N-Formimino-L-glutamate,[M+2],M+CH3COO,C6H10N2O4,0.923467918417307,C00439_7,grade2
M235T786_NEG,235.08306,785.9739999999998,isotopeAnnotation,C04690,M233T786_NEG,C04690,2-(Hydroxymethyl)-3-(acetamidomethylene)succinate,[M+2],M-H+NH3,C8H11NO6,0.923467918417307,C04690_6,grade2
M440T436_NEG,440.15441,435.889,metAnnotation,C01134,M178T545_NEG,C00440,5-Methyltetrahydrofolate,[M],M-H-H2O,C20H25N7O6,0.568773145,C00440_1,grade2
M441T436_NEG,441.16031,435.867,isotopeAnnotation,C00440,M440T436_NEG,C00440,5-Methyltetrahydrofolate,[M+1],M-H-H2O,C20H25N7O6,0.5192954320000001,C00440_1,grade2
M442T436_NEG,442.16263,435.862,isotopeAnnotation,C00440,M440T436_NEG,C00440,5-Methyltetrahydrofolate,[M+2],M-H-H2O,C20H25N7O6,0.48621049999999993,C00440_1,grade2
M480T438_NEG,480.16008,437.664,adductAnnotation,C00440,M440T436_NEG,C00440,5-Methyltetrahydrofolate,[M],M-2H+Na,C20H25N7O6,0.676288545,C00440_1,grade2
M117T556_NEG,117.03832,556.007,isotopeAnnotation,C00441,M116T556_NEG,C00441,L-Aspartate 4-semialdehyde,[M+1],M-H,C4H7NO3,0.878188287199784,C00441_6,grade2
M116T556_NEG,116.03537,556.425,metAnnotation,C16850,M243T505_NEG,C00441,L-Aspartate 4-semialdehyde,[M],M-H,C4H7NO3,0.834560250014595,C00441_6,grade2
M493T505_NEG,493.10025,504.538,metAnnotation,C00101,M482T748_NEG,C00445,"5,10-Methenyltetrahydrofolate",[M],M-2H+K,C20H22N7O6,0.593922032,C00445_1,grade2
M494T505_NEG,494.10596,504.5635,isotopeAnnotation,C00445,M493T505_NEG,C00445,"5,10-Methenyltetrahydrofolate",[M+1],M-2H+K,C20H22N7O6,0.699111303,C00445_1,grade2
M495T505_NEG,495.10505,504.575,isotopeAnnotation,C00445,M493T505_NEG,C00445,"5,10-Methenyltetrahydrofolate",[M+2],M-2H+K,C20H22N7O6,0.726566302,C00445_1,grade2
M241T903_NEG,241.01153,903.2845,seed,,,C00446,alpha-D-Galactose 1-phosphate,[M],M-H2O-H,C6H13O9P,0.853200510996817,C00103_14,grade1
M241T903_NEG,241.01153,903.2845,seed,,,C00103,D-Glucose 1-phosphate,[M],M-H2O-H,C6H13O9P,0.781360510996817,C00636_13,grade1
M241T903_NEG,241.01153,903.2845,seed,,,C00636,D-Mannose 1-phosphate,[M],M-H2O-H,C6H13O9P,0.6701605109968171,C00446_13,grade1
M370T967_NEG,370.00168,966.8275,isotopeAnnotation,C00447,M369T967_NEG,C00447,"Sedoheptulose 1,7-bisphosphate",[M+1],M-H,C7H16O13P2,0.9669099978737421,C00447_5,grade2
M370T967_NEG,370.00168,966.8275,isotopeAnnotation,C01151,M369T967_NEG,C01151,"D-Ribose 1,5-bisphosphate",[M+1],M+CH3COO,C5H12O11P2,0.9669099978737421,C11472_5,grade2
M370T967_NEG,370.00168,966.8275,isotopeAnnotation,C20986,M369T967_NEG,C20986,"D-Ribose 2,5-bisphosphate",[M+1],M+CH3COO,C5H12O11P2,0.9669099978737421,C19879_5,grade2
M370T967_NEG,370.00168,966.8275,isotopeAnnotation,C01182,M369T967_NEG,C01182,"D-Ribulose 1,5-bisphosphate",[M+1],M+CH3COO,C5H12O11P2,0.9669099978737421,C20986_3,grade2
M370T967_NEG,370.00168,966.8275,isotopeAnnotation,C11472,M369T967_NEG,C11472,"D-glycero-beta-D-manno-Heptose 1,7-bisphosphate",[M+1],M-H,C7H16O13P2,0.9669099978737421,C01151_3,grade2
M370T967_NEG,370.00168,966.8275,isotopeAnnotation,C19879,M369T967_NEG,C19879,"D-glycero-alpha-D-manno-Heptose 1,7-bisphosphate",[M+1],M-H,C7H16O13P2,0.9669099978737421,C01182_3,grade2
M371T967_NEG,371.00375,966.832,isotopeAnnotation,C00447,M369T967_NEG,C00447,"Sedoheptulose 1,7-bisphosphate",[M+2],M-H,C7H16O13P2,0.9579763985733859,C00447_5,grade2
M371T967_NEG,371.00375,966.832,isotopeAnnotation,C01151,M369T967_NEG,C01151,"D-Ribose 1,5-bisphosphate",[M+2],M+CH3COO,C5H12O11P2,0.9579763985733859,C11472_5,grade2
M371T967_NEG,371.00375,966.832,isotopeAnnotation,C20986,M369T967_NEG,C20986,"D-Ribose 2,5-bisphosphate",[M+2],M+CH3COO,C5H12O11P2,0.9579763985733859,C19879_5,grade2
M371T967_NEG,371.00375,966.832,isotopeAnnotation,C01182,M369T967_NEG,C01182,"D-Ribulose 1,5-bisphosphate",[M+2],M+CH3COO,C5H12O11P2,0.9579763985733859,C20986_3,grade2
M371T967_NEG,371.00375,966.832,isotopeAnnotation,C11472,M369T967_NEG,C11472,"D-glycero-beta-D-manno-Heptose 1,7-bisphosphate",[M+2],M-H,C7H16O13P2,0.9579763985733859,C01151_3,grade2
M371T967_NEG,371.00375,966.832,isotopeAnnotation,C19879,M369T967_NEG,C19879,"D-glycero-alpha-D-manno-Heptose 1,7-bisphosphate",[M+2],M-H,C7H16O13P2,0.9579763985733859,C01182_3,grade2
M740T650_2_NEG,740.00305,650.435,isotopeAnnotation,C00447,M739T650_NEG,C00447,"Sedoheptulose 1,7-bisphosphate",[M+1],2M-H,C7H16O13P2,0.705725070004835,C00447_1,grade2
M740T650_2_NEG,740.00305,650.435,isotopeAnnotation,C11472,M739T650_NEG,C11472,"D-glycero-beta-D-manno-Heptose 1,7-bisphosphate",[M+1],2M-H,C7H16O13P2,0.705725070004835,C11472_1,grade2
M740T650_2_NEG,740.00305,650.435,isotopeAnnotation,C19879,M739T650_NEG,C19879,"D-glycero-alpha-D-manno-Heptose 1,7-bisphosphate",[M+1],2M-H,C7H16O13P2,0.705725070004835,C19879_1,grade2
M739T650_NEG,738.99866,649.549,adductAnnotation,C00447,M429T650_NEG,C00447,"Sedoheptulose 1,7-bisphosphate",[M],2M-H,C7H16O13P2,0.7688051688774901,C00447_1,grade2
M739T650_NEG,738.99866,649.549,adductAnnotation,C11472,M429T650_NEG,C11472,"D-glycero-beta-D-manno-Heptose 1,7-bisphosphate",[M],2M-H,C7H16O13P2,0.7688051688774901,C11472_1,grade2
M739T650_NEG,738.99866,649.549,adductAnnotation,C19879,M429T650_NEG,C19879,"D-glycero-alpha-D-manno-Heptose 1,7-bisphosphate",[M],2M-H,C7H16O13P2,0.7688051688774901,C19879_1,grade2
